ID,length,imagepath-length,width,imagepath-width,label,L-length,T-length,A-length,E-length,L-width,T-width,A-width,E-width,weight-day1,weight-day2,round
1333,57.705,200630_061222_0000000362_CAM2_OK.bmp,46.152,200630_061226_0000000363_CAM2_OK.bmp,F,1.083171632,0.788152797,0.083171632,0.268789508,1.067979315,0.792520734,0.067979315,0.261796641,49.741,49.369,4
1334,62.831,200630_061243_0000000364_CAM2_OK.bmp,48.137,200630_061246_0000000365_CAM2_OK.bmp,M,1.04495671,0.761641878,0.04495671,0.312953015,1.02583141,0.766344691,0.02583141,0.304895842,58.397,58.015,4
1335,61.67,200630_061302_0000000366_CAM2_OK.bmp,47.974,200630_061306_0000000367_CAM2_OK.bmp,M,1.109984404,0.763585091,0.109984404,0.309611741,1.108485193,0.768455756,0.108485193,0.301311093,56.834,56.479,4
1336,60.78,200630_061329_0000000368_CAM2_OK.bmp,46.534,200630_061333_0000000369_CAM2_OK.bmp,M,1.135592801,0.753730584,0.135592801,0.32673401,1.14249979,0.758777949,0.14249979,0.31790862,52.977,52.616,4
1341,62.129,200630_061354_0000000370_CAM2_OK.bmp,47.194,200630_061357_0000000371_CAM2_OK.bmp,M,1.084288082,0.747769046,0.084288082,0.337311307,1.085256029,0.754495506,0.085256029,0.325388942,55.062,54.741,4
1342,64.855,200630_061410_0000000372_CAM2_OK.bmp,45.384,200630_061414_0000000373_CAM2_OK.bmp,F,1.106333608,0.707854381,0.106333608,0.412719942,1.119936098,0.719146974,0.119936098,0.390536339,57.512,57.221,4
1343,63.628,200630_061430_0000000374_CAM2_OK.bmp,48.815,200630_061433_0000000375_CAM2_OK.bmp,M,1.095128972,0.754590577,0.095128972,0.325221955,1.097743666,0.759838428,0.097743666,0.316069263,60.92,60.536,4
1344,65.03,200630_061450_0000000376_CAM2_OK.bmp,46.807,200630_061454_0000000377_CAM2_OK.bmp,F,1.130479602,0.707953928,0.130479602,0.412521297,1.128685012,0.712876155,0.128685012,0.402768199,57.551,57.247,4
1345,64.466,200630_061511_0000000378_CAM2_OK.bmp,46.03,200630_061515_0000000379_CAM2_OK.bmp,Not fertile,1.071348509,0.706941511,0.071348509,0.414544181,1.065394396,0.709450139,0.065394396,0.409542327,54.95,54.653,4
1346,60.572,200630_061535_0000000380_CAM2_OK.bmp,47.807,200630_061538_0000000381_CAM2_OK.bmp,M,1.09682341,0.773796937,0.09682341,0.292328714,1.095845296,0.780463332,0.095845296,0.281290176,55.543,55.218,4
1351,58.479,200630_061557_0000000382_CAM2_OK.bmp,46.093,200630_061600_0000000383_CAM2_OK.bmp,F,1.073028431,0.775362929,0.073028431,0.289718612,1.086830344,0.781168278,0.086830344,0.280133908,51.021,50.728,4
1352,64.004,200630_061616_0000000384_CAM2_OK.bmp,47.506,200630_061621_0000000385_CAM2_OK.bmp,Not fertile,1.082042997,0.72868138,0.082042997,0.372341913,1.06197649,0.729253565,0.06197649,0.371265151,57.449,57.151,4
1353,63.293,200630_061635_0000000386_CAM2_OK.bmp,48.119,200630_061639_0000000387_CAM2_OK.bmp,M,1.089862321,0.749262271,0.089862321,0.334646143,1.089476552,0.754504114,0.089476552,0.325373821,58.089,57.736,4
1354,63.192,200630_061654_0000000388_CAM2_OK.bmp,46.001,200630_061657_0000000389_CAM2_OK.bmp,M,1.071562993,0.719627841,0.071562993,0.389607159,1.075167245,0.723561224,0.075167245,0.382053054,54.167,53.865,4
1355,62.7,200630_061711_0000000390_CAM2_OK.bmp,46.196,200630_061714_0000000391_CAM2_OK.bmp,F,1.093045189,0.734837112,0.093045189,0.360845804,1.094387253,0.739204442,0.094387253,0.352805724,55.184,54.889,4
1356,60.379,200630_061740_0000000392_CAM2_OK.bmp,46.084,200630_061743_0000000393_CAM2_OK.bmp,Not fertile,1.129004339,0.754483979,0.129004339,0.325409191,1.123384285,0.753444933,0.123384285,0.32723701,51.706,51.391,4
1361,65.278,200630_061806_0000000394_CAM2_OK.bmp,47.334,200630_061809_0000000395_CAM2_OK.bmp,M,1.074984935,0.718867185,0.074984935,0.391077547,1.073792912,0.721866916,0.073792912,0.385296899,58.374,57.963,4
1362,64.412,200630_061824_0000000396_CAM2_OK.bmp,48.048,200630_061828_0000000397_CAM2_OK.bmp,F,1.050198282,0.729976431,0.050198282,0.369907243,1.065374971,0.729416816,0.065374971,0.370958248,59.506,59.214,4
1363,65.08,200630_061842_0000000398_CAM2_OK.bmp,48.859,200630_061845_0000000399_CAM2_OK.bmp,Not fertile,1.086367873,0.741798867,0.086367873,0.348074315,1.072218009,0.746756281,0.072218009,0.339124994,61.575,61.218,4
1364,62.902,200630_061902_0000000400_CAM2_OK.bmp,47.679,200630_061905_0000000401_CAM2_OK.bmp,F,1.096831112,0.750709911,0.096831112,0.332072463,1.100942272,0.753832119,0.100942272,0.326555309,56.914,56.575,4
1365,63.96,200630_061923_0000000402_CAM2_OK.bmp,48.898,200630_061927_0000000403_CAM2_OK.bmp,F,1.080351921,0.751799628,0.080351921,0.330141654,1.102941297,0.757004034,0.102941297,0.320996923,60.663,60.327,4
1366,64.877,200630_061942_0000000404_CAM2_OK.bmp,48.457,200630_061946_0000000405_CAM2_OK.bmp,F,1.108200008,0.740269655,0.108200008,0.3508591,1.112090645,0.744822953,0.112090645,0.342600944,60.802,60.505,4
2111,63.942,200630_062049_0000000406_CAM2_OK.bmp,48.593,200630_062053_0000000407_CAM2_OK.bmp,Not fertile,1.046078422,0.75223508,0.046078422,0.329371663,1.008844799,0.761566014,0.008844799,0.313083806,59.492,59.125,4
2112,57.721,200630_062115_0000000408_CAM2_OK.bmp,46.026,200630_062118_0000000409_CAM2_OK.bmp,M,1.060251953,0.786986509,0.060251953,0.270669813,1.061119472,0.792243486,0.061119472,0.262238211,50.231,49.863,4
2113,60.251,200630_062139_0000000410_CAM2_OK.bmp,47.268,200630_062143_0000000411_CAM2_OK.bmp,F,1.087498075,0.773352268,0.087498075,0.293071789,1.074928583,0.77358001,0.074928583,0.292691107,54.231,53.86,4
2114,59.633,200630_062202_0000000412_CAM2_OK.bmp,46.049,200630_062205_0000000413_CAM2_OK.bmp,F,1.112654303,0.762173764,0.112654303,0.312036765,1.100151034,0.768828781,0.100151034,0.300679715,52.147,51.756,4
2115,61.231,200630_062221_0000000414_CAM2_OK.bmp,47.917,200630_062226_0000000415_CAM2_OK.bmp,M,1.055176632,0.775206123,0.055176632,0.289979491,1.038170033,0.778532212,0.038170033,0.284468369,56.63,56.242,4
2116,61.019,200630_062241_0000000416_CAM2_OK.bmp,46.135,200630_062244_0000000417_CAM2_OK.bmp,M,1.12331171,0.743810289,0.12331171,0.344428835,1.135206792,0.748294024,0.135206792,0.336373094,53.575,53.296,4
2121,64.552,200630_062306_0000000418_CAM2_OK.bmp,49.755,200630_062309_0000000419_CAM2_OK.bmp,F,1.080174728,0.759905542,0.080174728,0.315953029,1.084686334,0.764010549,0.084686334,0.308882451,63.201,62.809,4
2122,61.93,200630_062332_0000000420_CAM2_OK.bmp,47.373,200630_062337_0000000421_CAM2_OK.bmp,M,1.065174009,0.745749269,0.065174009,0.340933263,1.06014338,0.752099453,0.06014338,0.329611392,56.495,56.042,4
2123,62.858,200630_062354_0000000422_CAM2_OK.bmp,48.271,200630_062357_0000000423_CAM2_OK.bmp,M,1.047713057,0.757733326,0.047713057,0.319725511,1.072977223,0.760412983,0.072977223,0.315074864,58.639,58.217,4
2124,61.246,200630_062417_0000000424_CAM2_OK.bmp,46.005,200630_062421_0000000425_CAM2_OK.bmp,nan,1.082090649,0.744257158,0.082090649,0.34362161,1.059046529,0.748353113,0.059046529,0.336267576,52.426,52.103,4
2125,59.493,200630_062436_0000000426_CAM2_OK.bmp,46.112,200630_062439_0000000427_CAM2_OK.bmp,nan,1.118693086,0.762139873,0.118693086,0.31209511,1.117979293,0.768189651,0.117979293,0.301761874,51.488,51.145,4
2126,60.646,200630_062458_0000000428_CAM2_OK.bmp,46.076,200630_062502_0000000429_CAM2_OK.bmp,nan,1.060798831,0.743979807,0.060798831,0.344122502,1.064666943,0.750469515,0.064666943,0.332499162,52.309,51.945,4
2131,61.156,200630_062522_0000000430_CAM2_OK.bmp,48.698,200630_062525_0000000431_CAM2_OK.bmp,nan,1.037836569,0.789421015,0.037836569,0.266751178,1.026638789,0.791324736,0.026638789,0.263703704,57.319,56.816,4
2132,67.471,200630_062546_0000000432_CAM2_OK.bmp,46.063,200630_062550_0000000433_CAM2_OK.bmp,nan,1.130292158,0.67870135,0.130292158,0.473402108,1.131906998,0.682583588,0.131906998,0.46502204,58.274,57.861,4
2133,61.062,200630_062610_0000000434_CAM2_OK.bmp,46.225,200630_062613_0000000435_CAM2_OK.bmp,nan,1.048431487,0.744321566,0.048431487,0.343505341,1.02347094,0.752242746,0.02347094,0.329358116,51.952,51.547,4
2134,62.798,200630_062636_0000000436_CAM2_OK.bmp,46.231,200630_062639_0000000437_CAM2_OK.bmp,nan,1.086435627,0.730145811,0.086435627,0.369589451,1.088377616,0.737095848,0.088377616,0.356675666,55.034,54.608,4
2135,61.515,200630_062654_0000000438_CAM2_OK.bmp,44.736,200630_062658_0000000439_CAM2_OK.bmp,nan,1.087928934,0.724403394,0.087928934,0.380446321,1.074711474,0.728832375,0.074711474,0.372057601,50.163,49.742,4
2136,60.062,200630_062712_0000000440_CAM2_OK.bmp,46.356,200630_062716_0000000441_CAM2_OK.bmp,nan,1.077312412,0.766324359,0.077312412,0.304930463,1.097689198,0.771129172,0.097689198,0.296799597,51.82,51.43,4
2142,61.931,200630_062753_0000000443_CAM2_OK.bmp,48.708,200630_062756_0000000444_CAM2_OK.bmp,M,1.134184,0.771960655,0.134184,0.295402807,1.119372939,0.776839721,0.119372939,0.287266824,57.891,57.443,4
2143,62.844,200630_062811_0000000445_CAM2_OK.bmp,46.957,200630_062814_0000000446_CAM2_OK.bmp,F,1.080871352,0.734374934,0.080871352,0.361702251,1.091353294,0.735117075,0.091353294,0.360327538,54.881,54.457,4
2144,61.843,200630_062830_0000000447_CAM2_OK.bmp,46.103,200630_062833_0000000448_CAM2_OK.bmp,M,1.077519891,0.739570495,0.077519891,0.352136148,1.070549017,0.745472798,0.070549017,0.341430569,53.568,53.206,4
2145,62.383,200630_062847_0000000449_CAM2_OK.bmp,46.816,200630_062850_0000000450_CAM2_OK.bmp,M,1.152371777,0.731712077,0.152371777,0.366657777,1.161882806,0.738477922,0.161882806,0.354136623,54.647,54.307,4
2146,57.875,200630_062907_0000000451_CAM2_OK.bmp,48.082,200630_062910_0000000452_CAM2_OK.bmp,F,1.07821568,0.808709966,0.07821568,0.236537253,1.059462361,0.812789996,0.059462361,0.230330103,53.96,53.569,4
2151,64.195,200630_062930_0000000453_CAM2_OK.bmp,48.673,200630_062933_0000000454_CAM2_OK.bmp,M,1.102008165,0.74832564,0.102008165,0.336316634,1.108430263,0.755967481,0.108430263,0.322808223,60.215,59.798,4
2152,61.636,200630_062950_0000000455_CAM2_OK.bmp,47.435,200630_062953_0000000456_CAM2_OK.bmp,M,1.092646459,0.753588964,0.092646459,0.32698334,1.083578604,0.761181969,0.083578604,0.313746306,55.885,55.521,4
2153,61.571,200630_063008_0000000457_CAM2_OK.bmp,46.074,200630_063012_0000000458_CAM2_OK.bmp,F,1.07551952,0.743579801,0.07551952,0.344845569,1.043664577,0.74787257,0.043664577,0.33712619,52.993,52.641,4
2154,61.26,200630_063027_0000000459_CAM2_OK.bmp,45.731,200630_063030_0000000460_CAM2_OK.bmp,M,1.082002321,0.741497784,0.082002321,0.348621698,1.078828907,0.744772815,0.078828907,0.342691327,52.019,51.618,4
2155,62.55,200630_063047_0000000461_CAM2_OK.bmp,46.266,200630_063050_0000000462_CAM2_OK.bmp,F,1.048190233,0.731937722,0.048190233,0.366236456,1.046874901,0.736359738,0.046874901,0.35803188,53.946,53.578,4
2156,64.273,200630_063108_0000000463_CAM2_OK.bmp,48.657,200630_063111_0000000464_CAM2_OK.bmp,M,1.112327746,0.746670994,0.112327746,0.339277952,1.085812887,0.751306958,0.085812887,0.331013894,61.393,61,4
2161,66.068,200630_063134_0000000465_CAM2_OK.bmp,50.234,200630_063137_0000000466_CAM2_OK.bmp,F,1.15767016,0.739998951,0.15767016,0.351353268,1.122431915,0.746676651,0.122431915,0.339267805,65.086,64.691,4
2162,62.213,200630_063153_0000000467_CAM2_OK.bmp,47.5,200630_063156_0000000468_CAM2_OK.bmp,M,1.04725195,0.753844269,0.04725195,0.32653393,1.057855378,0.75782741,0.057855378,0.319561666,56.664,56.219,4
2163,63.317,200630_063213_0000000469_CAM2_OK.bmp,45.954,200630_063216_0000000470_CAM2_OK.bmp,F,1.09776198,0.740959469,0.09776198,0.349601485,1.093692451,0.746899663,0.093692451,0.338867923,58.179,57.774,4
2164,61.519,200630_063232_0000000471_CAM2_OK.bmp,45.148,200630_063237_0000000472_CAM2_OK.bmp,Not fertile,1.105324121,0.723842091,0.105324121,0.381516787,1.114767589,0.732543521,0.114767589,0.365106606,51.184,50.726,4
2165,64.232,200630_063258_0000000473_CAM2_OK.bmp,48.429,200630_063302_0000000474_CAM2_OK.bmp,NR,1.045897815,0.745251923,0.045897815,0.341828137,1.016421276,0.74947277,0.016421276,0.334271291,60.2,59.838,4
2166,65.64,200630_063320_0000000475_CAM2_OK.bmp,48.669,200630_063324_0000000476_CAM2_OK.bmp,F,1.013074257,0.733161985,0.013074257,0.363955061,1.025949242,0.738493437,0.025949242,0.354108175,62.147,61.736,4
2211,60.532,200630_063435_0000000477_CAM2_OK.bmp,46.776,200630_063441_0000000478_CAM2_OK.bmp,M,1.099190812,0.767701612,0.099190812,0.302589424,1.08356912,0.770550737,0.08356912,0.297773076,53.5,53.147,4
2212,62.136,200630_063456_0000000479_CAM2_OK.bmp,46.533,200630_063503_0000000480_CAM2_OK.bmp,F,1.094807777,0.742797661,0.094807777,0.346261643,1.089961786,0.745303344,0.089961786,0.341735561,54.705,54.348,4
2213,61.21,200630_063521_0000000481_CAM2_OK.bmp,46.364,200630_063528_0000000482_CAM2_OK.bmp,M,1.102548621,0.749500262,0.102548621,0.334222348,1.091004767,0.752579153,0.091004767,0.328763886,53.294,52.57,4
2214,62.795,200630_063546_0000000483_CAM2_OK.bmp,46.681,200630_063551_0000000484_CAM2_OK.bmp,M,1.059933831,0.740493666,0.059933831,0.350450445,1.055393137,0.744645452,0.055393137,0.34292098,55.88,55.528,4
2215,65.15,200630_063609_0000000485_CAM2_OK.bmp,49.526,200630_063614_0000000486_CAM2_OK.bmp,F,1.054519921,0.754073453,0.054519921,0.326130757,1.04024699,0.758757605,0.04024699,0.317943956,63.291,62.861,4
2216,62.122,200630_063635_0000000487_CAM2_OK.bmp,47.677,200630_063709_0000000488_CAM2_OK.bmp,M,1.094353123,0.759664787,0.094353123,0.316370084,1.082275751,0.764076195,0.082275751,0.308769998,56.414,55.913,4
2221,63.35,200630_070303_0000000489_CAM2_OK.bmp,48.894,200630_070307_0000000490_CAM2_OK.bmp,M,1.125315355,0.763003184,0.125315355,0.31061052,1.141838848,0.767557671,0.141838848,0.3028337,58.619,58.101,4
2222,62.266,200630_070330_0000000491_CAM2_OK.bmp,49.893,200630_070335_0000000492_CAM2_OK.bmp,M,1.029224337,0.801944978,0.029224337,0.246968343,1.028891365,0.804364114,0.028891365,0.243218069,62.154,61.752,4
2223,60.13,200630_070357_0000000493_CAM2_OK.bmp,45.543,200630_070402_0000000494_CAM2_OK.bmp,M,1.128085626,0.751446145,0.128085626,0.330767357,1.166008131,0.756159065,0.166008131,0.32247307,50.625,50.324,4
2224,65.203,200630_070417_0000000495_CAM2_OK.bmp,48.423,200630_070421_0000000496_CAM2_OK.bmp,M,1.142072821,0.730919337,0.142072821,0.368140025,1.112215797,0.731156885,0.112215797,0.367695526,59.895,59.521,4
2225,63.451,200630_070439_0000000497_CAM2_OK.bmp,47.801,200630_070443_0000000498_CAM2_OK.bmp,F,1.094700621,0.749565668,0.094700621,0.334105926,1.095258534,0.751765856,0.095258534,0.330201407,57.461,57.021,4
2226,65.953,200630_070459_0000000499_CAM2_OK.bmp,49.201,200630_070502_0000000500_CAM2_OK.bmp,F,1.084406867,0.740290399,0.084406867,0.350821247,1.088287695,0.74193348,0.088287695,0.347829727,62.895,62.429,4
2231,62.252,200630_070521_0000000501_CAM2_OK.bmp,46.126,200630_070525_0000000502_CAM2_OK.bmp,F,1.089355471,0.738135944,0.089355471,0.354763995,1.091446962,0.740850324,0.091446962,0.349800313,54.25,53.88,4
2232,63.842,200630_070545_0000000503_CAM2_OK.bmp,46.609,200630_070550_0000000504_CAM2_OK.bmp,F,1.122793533,0.724500999,0.122793533,0.380260347,1.113708027,0.727802814,0.113708027,0.373998534,56.184,55.828,4
2233,63.003,200630_070606_0000000505_CAM2_OK.bmp,46.418,200630_070610_0000000506_CAM2_OK.bmp,F,1.091451478,0.735654747,0.091451478,0.359333307,1.079737585,0.737125654,0.079737585,0.356620807,55.171,54.808,4
2234,63.58,200630_070625_0000000507_CAM2_OK.bmp,48.236,200630_070630_0000000508_CAM2_OK.bmp,M,1.081405043,0.753633706,0.081405043,0.326904558,1.084304618,0.754883451,0.084304618,0.324707805,58.574,58.184,4
2235,63.435,200630_070646_0000000509_CAM2_OK.bmp,47.29,200630_070650_0000000510_CAM2_OK.bmp,M,1.073268746,0.736017487,0.073268746,0.358663371,1.094052556,0.744493681,0.094052556,0.343194745,56.842,56.468,4
2236,62.951,200630_070705_0000000511_CAM2_OK.bmp,48.889,200630_070708_0000000512_CAM2_OK.bmp,M,1.095153966,0.771036222,0.095153966,0.296955929,1.074956333,0.774541243,0.074956333,0.291086832,59.448,59.072,4
2241,58.666,200630_070725_0000000513_CAM2_OK.bmp,48.724,200630_070729_0000000514_CAM2_OK.bmp,F,1.075340282,0.797906866,0.075340282,0.253279101,1.059869732,0.801517028,0.059869732,0.247634131,56.725,56.297,4
2242,60.848,200630_070752_0000000515_CAM2_OK.bmp,45.844,200630_070755_0000000516_CAM2_OK.bmp,F,1.104282629,0.748192269,0.104282629,0.336554842,1.077864712,0.751659812,0.077864712,0.330389072,51.624,51.21,4
2243,64.435,200630_070816_0000000517_CAM2_OK.bmp,48.373,200630_070820_0000000518_CAM2_OK.bmp,M,1.059478965,0.744234337,0.059478965,0.34366281,1.066382062,0.745186373,0.066382062,0.341946171,59.738,59.247,4
2244,63.469,200630_070838_0000000519_CAM2_OK.bmp,47.664,200630_070842_0000000520_CAM2_OK.bmp,M,1.074916197,0.747496625,0.074916197,0.337798682,1.08757136,0.748418653,0.08757136,0.336150557,57.976,57.59,4
2245,64.391,200630_070902_0000000521_CAM2_OK.bmp,48.228,200630_070907_0000000522_CAM2_OK.bmp,Not fertile,1.115471683,0.74493103,0.115471683,0.342406155,1.119489033,0.744284633,0.119489033,0.34357201,59.559,59.24,4
2246,63.278,200630_070925_0000000523_CAM2_OK.bmp,48.354,200630_070928_0000000524_CAM2_OK.bmp,Not fertile,1.079658732,0.757439888,0.079658732,0.320236782,1.07864064,0.761019117,0.07864064,0.314027438,58.608,58.23,4
2251,64.875,200630_070946_0000000525_CAM2_OK.bmp,47.311,200630_071001_0000000526_CAM2_OK.bmp,F,1.052477547,0.72280934,0.052477547,0.3834907,1.053138139,0.728487808,0.053138139,0.37270657,58.746,58.361,4
2252,61.568,200630_071016_0000000527_CAM2_OK.bmp,46.483,200630_071019_0000000528_CAM2_OK.bmp,M,1.076970121,0.749834687,0.076970121,0.333627288,1.066057332,0.752051146,0.066057332,0.329696798,53.643,53.199,4
2253,61.634,200630_071035_0000000529_CAM2_OK.bmp,45.786,200630_071040_0000000530_CAM2_OK.bmp,M,1.086861951,0.740089985,0.086861951,0.351187044,1.065742463,0.746870508,0.065742463,0.338920187,52.261,51.875,4
2254,65.686,200630_071103_0000000531_CAM2_OK.bmp,49.108,200630_071117_0000000532_CAM2_OK.bmp,M,1.1075127,0.74348085,0.1075127,0.345024557,1.109278457,0.745831349,0.109278457,0.340785691,62.466,61.947,4
2255,62.374,200630_071135_0000000533_CAM2_OK.bmp,46.997,200630_071139_0000000534_CAM2_OK.bmp,Not fertile,1.090187773,0.745658209,0.090187773,0.341097017,1.100986859,0.74847256,0.100986859,0.336054323,54.627,54.203,4
2256,63.375,200630_071155_0000000535_CAM2_OK.bmp,47.503,200630_071201_0000000536_CAM2_OK.bmp,M,1.079934468,0.744857837,0.079934468,0.342538065,1.075948798,0.744841396,0.075948798,0.342567701,56.601,56.175,4
2261,62.229,200630_071222_0000000537_CAM2_OK.bmp,48.79,200630_071226_0000000538_CAM2_OK.bmp,M,1.083433858,0.780776868,0.083433858,0.280775649,1.079341647,0.783541795,0.079341647,0.276256105,57.452,56.779,4
2262,64.302,200630_071241_0000000539_CAM2_OK.bmp,48.715,200630_071245_0000000540_CAM2_OK.bmp,F,1.123911497,0.748651588,0.123911497,0.335734828,1.142585124,0.752474238,0.142585124,0.328949152,60.279,59.882,4
2263,62.544,200630_071303_0000000541_CAM2_OK.bmp,47.801,200630_071311_0000000542_CAM2_OK.bmp,F,1.075125216,0.757730507,0.075125216,0.31973042,1.072519075,0.760547781,0.072519075,0.314841783,56.653,56.199,4
2264,60.988,200630_071329_0000000543_CAM2_OK.bmp,46.144,200630_071333_0000000544_CAM2_OK.bmp,M,1.002297336,0.751871745,0.002297336,0.33001407,1.019762405,0.753253587,0.019762405,0.327574162,52.306,51.917,4
2265,64.897,200630_071349_0000000545_CAM2_OK.bmp,45.336,200630_071353_0000000546_CAM2_OK.bmp,M,1.097214118,0.691271952,0.097214118,0.446608672,1.086345588,0.691951878,0.086345588,0.445187203,53.031,52.66,4
2266,62.77,200630_071410_0000000547_CAM2_OK.bmp,47.472,200630_071414_0000000548_CAM2_OK.bmp,F,1.06050113,0.753555843,0.06050113,0.327041665,1.072826998,0.758695913,0.072826998,0.318051122,57.354,57.042,4
1111,65.297,200825_061244_0000000007_CAM2_OK.bmp,48.426,200825_061252_0000000008_CAM2_OK.bmp,M,1.129497765,0.729326886,0.129497765,0.371127295,1.156785738,0.733772986,0.156785738,0.362819317,60.294,59.905,5
1112,62.242,200825_061313_0000000009_CAM2_OK.bmp,47.034,200825_061319_0000000010_CAM2_OK.bmp,M,1.09452986,0.728786792,0.09452986,0.372143418,1.090007386,0.730596014,0.090007386,0.368745491,56.359,55.95,5
1113,64.146,200825_061327_0000000011_CAM2_OK.bmp,51.001,200825_061347_0000000012_CAM2_OK.bmp,F,1.096754794,0.781629818,0.096754794,0.279378008,1.115990425,0.786314658,0.115990425,0.271755512,63.87,63.314,5
1114,59.862,200825_061403_0000000013_CAM2_OK.bmp,46.202,200825_061409_0000000014_CAM2_OK.bmp,F,1.077437745,0.764308316,0.077437745,0.308372524,1.09376707,0.770406009,0.09376707,0.298016875,52.132,51.841,5
1115,65.219,200825_061425_0000000015_CAM2_OK.bmp,47.512,200825_061429_0000000016_CAM2_OK.bmp,F,1.090605786,0.718969935,0.090605786,0.390878745,1.107271658,0.719935814,0.107271658,0.389012716,57.857,57.526,5
1116,63.678,200825_061446_0000000017_CAM2_OK.bmp,47.653,200825_061450_0000000018_CAM2_OK.bmp,M,1.082657384,0.772360508,0.082657384,0.294732175,1.082650906,0.775850607,0.082650906,0.288907931,62.22,61.91,5
1121,61.961,200825_061551_0000000019_CAM2_OK.bmp,48.617,200825_061557_0000000020_CAM2_OK.bmp,F,1.048080272,0.775327908,0.048080272,0.289776868,1.04012036,0.77827752,0.04012036,0.284888712,57.751,57.324,5
1122,63.491,200825_061615_0000000021_CAM2_OK.bmp,48.001,200825_061621_0000000022_CAM2_OK.bmp,F,1.056462453,0.745684669,0.056462453,0.341049429,1.00619752,0.7581016,0.00619752,0.319084407,58.132,57.784,5
1123,62.565,200825_061639_0000000023_CAM2_OK.bmp,47.147,200825_061646_0000000024_CAM2_OK.bmp,F,1.147058797,0.745987885,0.147058797,0.340504343,1.127952008,0.74731283,0.127952008,0.338127702,55.303,54.949,5
1124,62.311,200825_061702_0000000025_CAM2_OK.bmp,47.091,200825_061706_0000000026_CAM2_OK.bmp,M,1.155138951,0.743253704,0.155138951,0.34543561,1.108987784,0.752177567,0.108987784,0.329473311,54.701,54.35,5
1125,66.055,200825_061722_0000000027_CAM2_OK.bmp,47.612,200825_061728_0000000028_CAM2_OK.bmp,F,1.087873391,0.708286092,0.087873391,0.411858868,1.09102141,0.710905082,0.09102141,0.406657549,60.293,59.985,5
1126,64.193,200825_061745_0000000029_CAM2_OK.bmp,49.14,200825_061750_0000000030_CAM2_OK.bmp,F,1.045589239,0.759549356,0.045589239,0.316570137,1.036768861,0.759949277,0.036768861,0.315877297,60.577,60.133,5
1131,65.467,200825_061810_0000000031_CAM2_OK.bmp,50.406,200825_061816_0000000032_CAM2_OK.bmp,M,1.087653725,0.759384458,0.087653725,0.316856026,1.075696318,0.76571747,0.075696318,0.305964719,65.477,65.057,5
1132,65.346,200825_061832_0000000033_CAM2_OK.bmp,49.488,200825_061836_0000000034_CAM2_OK.bmp,M,1.07199371,0.751196059,0.07199371,0.331210391,1.075181607,0.754546623,0.075181607,0.325299153,63.109,62.741,5
1133,64.289,200825_061854_0000000035_CAM2_OK.bmp,49.34,200825_061901_0000000036_CAM2_OK.bmp,F,1.046632592,0.762021602,0.046632592,0.312298756,1.069560089,0.760191845,0.069560089,0.315457415,62.089,61.75,5
1134,63.148,200825_061919_0000000037_CAM2_OK.bmp,48.758,200825_061923_0000000038_CAM2_OK.bmp,M,1.06177225,0.763895381,0.06177225,0.309079784,1.05841248,0.764495544,0.05841248,0.308052097,58.89,58.563,5
1135,62.504,200825_061942_0000000039_CAM2_OK.bmp,49.319,200825_061947_0000000040_CAM2_OK.bmp,M,1.108064196,0.774454811,0.108064196,0.291230923,1.108635503,0.778195662,0.108635503,0.285023869,58.342,57.892,5
1136,64.313,200825_062005_0000000041_CAM2_OK.bmp,47.722,200825_062010_0000000042_CAM2_OK.bmp,F,1.103742302,0.737171254,0.103742302,0.356536889,1.101637883,0.740393647,0.101637883,0.350632875,58.587,58.206,5
1141,64.22,200825_062031_0000000043_CAM2_OK.bmp,47.807,200825_062038_0000000044_CAM2_OK.bmp,F,1.07623296,0.739245296,0.07623296,0.352730961,1.069029581,0.743090483,0.069029581,0.345731137,59.226,58.841,5
1142,63.68,200825_062056_0000000045_CAM2_OK.bmp,49.843,200825_062100_0000000046_CAM2_OK.bmp,M,1.047168601,0.772909282,0.047168601,0.293812901,1.051877948,0.776448578,0.051877948,0.287915295,62.725,62.366,5
1143,61.189,200825_062120_0000000047_CAM2_OK.bmp,47.859,200825_062125_0000000048_CAM2_OK.bmp,M,1.113203793,0.766668346,0.113203793,0.304344969,1.104859377,0.769013187,0.104859377,0.300367818,55.485,55.187,5
1144,65.319,200825_062144_0000000049_CAM2_OK.bmp,47.07,200825_062150_0000000050_CAM2_OK.bmp,non-fertile,1.148055827,0.712936022,0.148055827,0.402650405,1.14516413,0.715523741,0.14516413,0.397577666,56.926,56.442,5
1145,63.662,200825_062207_0000000051_CAM2_OK.bmp,47.993,200825_062211_0000000052_CAM2_OK.bmp,M,1.13227282,0.743451026,0.13227282,0.345078513,1.146743834,0.743555327,0.146743834,0.344889833,58.181,57.837,5
1146,63.45,200825_062229_0000000053_CAM2_OK.bmp,48.564,200825_062233_0000000054_CAM2_OK.bmp,F,1.130578039,0.753602757,0.130578039,0.326959052,1.126771885,0.757033223,0.126771885,0.320945989,58.449,58.06,5
1151,66.706,200825_062251_0000000055_CAM2_OK.bmp,48.955,200825_062256_0000000056_CAM2_OK.bmp,M,1.064843814,0.711123074,0.064843814,0.406226342,1.062632561,0.716775776,0.062632561,0.395136434,64.582,64.234,5
